license,name,municipality,county,county_source,address,city,zip,lat,lon,status
210700927,LIQUOR N WINE INC.,Sterling,Whiteside,igb_licensee_list,2930 E. Lincolnway,Sterling,61081,,,needs_coordinates
250702824,"LIQUOR ZONE, INC.",Bourbonnais,Kankakee,igb_licensee_list,963 N CONVENT ST SUITE C,Bourbonnais,60914,,,needs_coordinates
220702321,LISA'S CLUB CABARET INC.,Norridge,Cook,igb_licensee_list,4701 N CUMBERLAND AVE SUITE 33,Norridge,60706,,,needs_coordinates
200702405,Litchfield Hospitality LLC,Litchfield,,,,,,,,needs_address_and_coordinates
120801452,"Litchfield Lodge No. 1634, Loyal Order Of Moose",Litchfield,Montgomery,igb_licensee_list,221 N. Madison,Litchfield,62056,,,needs_coordinates
120711315,Lititia Marie Robinson,Thayer,Sangamon,igb_licensee_list,207 E Main,Thayer,62689,,,needs_coordinates
120702092,"Little Brown Pub, Inc.",Hinckley,DeKalb,igb_licensee_list,200 N. Somonauk Rd.,Hinckley,60520,,,needs_coordinates
130706660,Livingston Gas & Grocery Inc.,Livingston,Madison,igb_licensee_list,535 Veterans Memorial Dr.,Livingston,62058,,,needs_coordinates
150704026,"Livlarg, Inc.",Cary,McHenry,igb_licensee_list,688 Northwest Highway,Cary,60013,,,needs_coordinates
120700463,"LKH, Inc.",Bloomington,McLean,igb_licensee_list,1206 Towanda Avenue,Bloomington,61701,,,needs_coordinates
190702273,"LLSEA, LLC",Cedarville,Stephenson,igb_licensee_list,235 South Stephenson St.,Cedarville,61013,,,needs_coordinates
180701371,"Local 37, Inc.",Springfield,Sangamon,igb_licensee_list,940 West Lake Shore Drive,Springfield,62712,,,needs_coordinates
170700038,Lockport Township Park District,Crest Hill,Will,igb_licensee_list,19433 Renwick Road,Crest Hill,60403,,,needs_coordinates
150704187,Loda Big Mart Inc.,Loda,Iroquois,igb_licensee_list,115 South Oak Street,Loda,60948,,,needs_coordinates
220703835,"LODGE OF SPRING GROVE, LTD.",Spring Grove,McHenry,igb_licensee_list,7701 Blivin Street Suite C,Spring Grove,60081,,,needs_coordinates
120907128,"LOGAN POST NUMBER 263, DEPARTMENT OF ILLINOIS, OF THE AMERICAN LEGION",Lincoln,Logan,igb_licensee_list,1740 5th Street Road,Lincoln,62656,,,needs_coordinates
180700912,"LOKOBOBO, INC.",Orion,,,,,,,,needs_address_and_coordinates
190703218,"LOL LOTS OF LIQUOR, LLC",Bushnell,Mcdonough,igb_licensee_list,474 E. OSBOURNE ST.,Bushnell,61422,,,needs_coordinates
120810681,Lone Elm Aerie Fraternal Order of Eagles,Clinton,De Witt,igb_licensee_list,220 N. Center,Clinton,61727,,,needs_coordinates
140700027,"Lone Oak Golf Course, Inc.",Greene County,Greene,igb_licensee_list,149 SE 450 Ave.,Carrollton,62016,,,needs_coordinates
220701683,"Lone Star Grill TKS, LLC",Morris,Grundy,igb_licensee_list,1920 N. Division St,Morris,60450,,,needs_coordinates
120707752,"Long Branch Again, Inc.",Cooksville,McLean,igb_licensee_list,102 West Garfield,Cooksville,61730,,,needs_coordinates
130705875,"LONG BRIDGE GOLF COURSE, INC.",Sangamon County,Sangamon,igb_licensee_list,1055 Camp Sangamo,Springfield,62707,,,needs_coordinates
170700254,LOONEY'S PUB CO.,Lake County,Lake,igb_licensee_list,40805 N IL Route 83,Antioch,60002,,,needs_coordinates
220702584,Lopez Alexander Enterprise Corporation,Yorkville,Kendall,igb_licensee_list,1965 S. Bridge St.,Yorkville,60560,,,needs_coordinates
180702211,"LOS 3 BURRITOS #2, INC.",Tinley Park,Will,igb_licensee_list,8005 W. 183RD ST. #A,Tinley Park,60477,,,needs_coordinates
210701023,Los Amigos I LLC,Vandalia,Fayette,igb_licensee_list,1611 Veterans Ave Suite H & I,Vandalia,62471,,,needs_coordinates
220700210,"Los Campesinos Mexican Grill, Inc.",Minooka,,,,,,,,needs_address_and_coordinates
120709651,"Los Gringos, Inc.",Carbondale,Jackson,igb_licensee_list,119 N. Washington,Carbondale,62901,,,needs_coordinates
160701135,"LOTTIE'S CAFE OF ILLINOIS, LLC",Collinsville,Madison,igb_licensee_list,1099 Belt Line Road Suite D,Collinsville,62234,,,needs_coordinates
150701450,"Lou's, Inc.",Springfield,Sangamon,igb_licensee_list,3110 Stanton,Springfield,62703,,,needs_coordinates
251001945,"Love's Travel Stops & Country Stores, Inc",Wilmington,Will,igb_licensee_list,21624 W Alexander Farm Rd,Wilmington,60481,,,needs_coordinates
121008412,"Love's Travel Stops & Country Stores, Inc.",Dwight,Grundy,igb_licensee_list,12 W Northbrook Dr,Dwight,60420,,,needs_coordinates
121010097,"Love's Travel Stops & Country Stores, Inc.",Williamsville,Sangamon,igb_licensee_list,991 Ann Rutledge Road,Williamsville,62693,,,needs_coordinates
181003347,"Love's Travel Stops & Country Stores, Inc.",Rochelle,Ogle,igb_licensee_list,400 Steward Road,Rochelle,61068,,,needs_coordinates
181003348,"Love's Travel Stops & Country Stores, Inc.",Hampshire,Kane,igb_licensee_list,201A Love's Crossing,Hampshire,60140,,,needs_coordinates
201001121,"Love's Travel Stops & Country Stores, Inc.",North Utica,La Salle,igb_licensee_list,3020 E. 8th Rd.,North Utica,61373,,,needs_coordinates
201001122,"Love's Travel Stops & Country Stores, Inc.",Leroy,McLean,igb_licensee_list,505 S Persimmon Drive,Le Roy,61752,,,needs_coordinates
201001123,"Love's Travel Stops & Country Stores, Inc.",Greenville,Bond,igb_licensee_list,1900 South State Route 127,Greenville,62246,,,needs_coordinates
201001127,"Love's Travel Stops & Country Stores, Inc.",Knoxville,Knox,igb_licensee_list,1405 Knox Highway 9,Knoxville,61448,,,needs_coordinates
201002763,"Love's Travel Stops & Country Stores, Inc.",Tuscola,Douglas,igb_licensee_list,809 Moore Avenue,Tuscola,61953,,,needs_coordinates
221001127,"Love's Travel Stops & Country Stores, Inc.",Olney,Richland,igb_licensee_list,1503 S. West Street,Olney,62450,,,needs_coordinates
231001485,"Love's Travel Stops & Country Stores, Inc.",Morris,Grundy,igb_licensee_list,8909 N Brisbin Rd,Morris,60450,,,needs_coordinates
231002309,"Love's Travel Stops & Country Stores, Inc.",Grant Park,Kankakee,igb_licensee_list,8316 N Route 1,Grant Park,60940,,,needs_coordinates
130704849,"Loves Park Scuba, Inc.",Loves Park,Winnebago,igb_licensee_list,7307 N Alpine Road Suite C,Loves Park,61111,,,needs_coordinates
120812061,"LOYAL ORDER OF MOOSE, LODGE NO. 1216 CARLINVILLE, ILL.",Carlinville,Macoupin,igb_licensee_list,"801 Pine, PO Box 648",Carlinville,62626,,,needs_coordinates
200702257,"LRW Ventures, Inc.",Manito,Mason,igb_licensee_list,120 N. Broadway,Manito,61546,,,needs_coordinates
230701304,"LRZ, INC.",Bloomingdale,Dupage,igb_licensee_list,448 W ARMY TRAIL RD,Bloomingdale,60108,,,needs_coordinates
210700520,LSSA SERVICES LLC,Sterling,Whiteside,igb_licensee_list,4311 East Lincolnway Ste E,Sterling,61081,,,needs_coordinates
130900655,"Lt. Robert C.A. Carlson Post #1207, The American Legion",Rockford,Winnebago,igb_licensee_list,1011 South Alpine Road,Rockford,61108,,,needs_coordinates
130706079,Lu & Denny's Inc.,Tolono,Champaign,igb_licensee_list,105 N. Long,Tolono,61880,,,needs_coordinates
120712372,"Lucas-Peoria, Inc.",Peoria,Peoria,igb_licensee_list,7610 N. Grand Prairie Drive,Peoria,61615,,,needs_coordinates
230700688,"Lucky 7's Quickmart, LLC",Summerfield,,,,,,,,needs_address_and_coordinates
240701366,Lucky Diamond Slots LLC,Albers,Clinton,igb_licensee_list,308 State Route 161 W Suite 2,Albers,62215,,,needs_coordinates
130700117,LUCKY DOG GAMING LLC,Cherry Valley,Winnebago,igb_licensee_list,205 E STATE,Cherry Valley,61016,,,needs_coordinates
190704067,LUCKY DOG GAMING PARLOR LLC,Spring Valley,Bureau,igb_licensee_list,306 W DAKOTA,Spring Valley,61362,,,needs_coordinates
160702495,"LUCKY DOG IV, INC.",Broadview,Cook,igb_licensee_list,1201 W. Cermak Rd.,Broadview,60155,,,needs_coordinates
240701160,"Lucky Duck Lounge, LLC",Gulfport,Henderson,igb_licensee_list,101 Scholer Ave STE A,Gulfport,61425,,,needs_coordinates
180701760,LUCKY ESTHER'S INCORPORATED,McHenry County,McHenry,igb_licensee_list,6504 Silver Lake,Cary,60013,,,needs_coordinates
240700927,"Lucky Jack's Belleville, LLC",St. Clair County,St. Clair,igb_licensee_list,1166 Centerville Ave,Belleville,62220,,,needs_coordinates
150700378,"LUCKY JACK'S, INC.",Waukegan,Lake,igb_licensee_list,410 S. Greenbay Road,Waukegan,60085,,,needs_coordinates
160701137,Lucky Jack's-NC Inc.,North Chicago,Lake,igb_licensee_list,1721 Sheridan Rd #A,North Chicago,60064,,,needs_coordinates
220702620,Lucky Joe's Cafe LLC,East Dundee,Kane,igb_licensee_list,210 Penny Ave  STE C,East Dundee,60118,,,needs_coordinates
250702243,LUCKY LADYZ INC.,Jackson County,Jackson,igb_licensee_list,14627 N US HIGHWAY 51,De Soto,62924,,,needs_coordinates
180702477,"LUCKY RHINO, INC.",Lynwood,Cook,igb_licensee_list,21644 E. Lincoln Highway,Lynwood,60411,,,needs_coordinates
250702632,LUCKY ROCKS LLC,Melrose Park,Cook,igb_licensee_list,2310B W NORTH AVE UNIT B,Melrose Park,601601117,,,needs_coordinates
200702134,Lucky Trip LLC,Lemont,Will,igb_licensee_list,13604 S Archer Ave,Lemont,60439,,,needs_coordinates
190703198,"Lucky Z's, LLC",Pittsfield,Pike,igb_licensee_list,1256 West Washington St. Suite C,Pittsfield,62363,,,needs_coordinates
240701526,"Lucky Z's, LLC",Macomb,Mcdonough,igb_licensee_list,1020 E Jackson St. Suite C,Macomb,61455,,,needs_coordinates
240701527,"Lucky Z's, LLC",Macomb,Mcdonough,igb_licensee_list,1020 E Jackson St. Suite A,Macomb,61455,,,needs_coordinates
240701528,"Lucky Z's, LLC",Macomb,Mcdonough,igb_licensee_list,1020 E Jackson St. Suite F,Macomb,61455,,,needs_coordinates
230700782,LUCKY'S SWEETS & SLOTS INC.,Godfrey,Madison,igb_licensee_list,5407 GODFREY RD SUITE C,Godfrey,62035,,,needs_coordinates
120706577,"Lucy's Place, LLC",Marion,,,,,,,,needs_address_and_coordinates
120708214,"Lucy's Place, LLC",Litchfield,Montgomery,igb_licensee_list,"1203 West Ferdon, Suite 4",Litchfield,62056,,,needs_coordinates
120708226,"Lucy's Place, LLC",Fairview Heights,St. Clair,igb_licensee_list,337 Marketplace,Fairview Heights,62208,,,needs_coordinates
120710238,"Lucy's Place, LLC",Springfield,Sangamon,igb_licensee_list,"1150 N Fifth Street, Suite A",Springfield,62702,,,needs_coordinates
120710811,"Lucy's Place, LLC",Salem,,,,,,,,needs_address_and_coordinates
120711841,"Lucy's Place, LLC",Chester,Randolph,igb_licensee_list,510 Chester Center,Chester,62233,,,needs_coordinates
130700814,"Lucy's Place, LLC",Springfield,Sangamon,igb_licensee_list,"1718 Sangamon Avenue, Unit 3",Springfield,62702,,,needs_coordinates
130700816,"Lucy's Place, LLC",Alton,Madison,igb_licensee_list,2807 Homer Adams Parkway,Alton,62002,,,needs_coordinates
160703551,"Lucy's Place, LLC",Mattoon,Coles,igb_licensee_list,"900 Lake Land Blvd, Suite A",Mattoon,61938,,,needs_coordinates
190703652,"Lucy's Place, LLC",Springfield,Sangamon,igb_licensee_list,"2427 Adlai Stevenson Drive, Suite B",Springfield,62703,,,needs_coordinates
120700473,"LUD'S INVESTMENTS, INC.",Salem,Marion,igb_licensee_list,1620 EAST MAIN,Salem,62881,,,needs_coordinates
240700806,"Luigis Paisans Pizza Oak Lawn, Inc.",Oak Lawn,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
240700222,"Luigis Paisans Sandwich Shop, Inc.",Cicero,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
220700478,Lumberyard Bar & Grill Inc.,Cowden,Shelby,igb_licensee_list,109 S Grand Ave,Cowden,62422,,,needs_coordinates
150703362,"LUNA NUEVA, INC.",Decatur,Macon,igb_licensee_list,3755 E WILLIAMS Unit E,Decatur,62521,,,needs_coordinates
160903132,Luther B. Easley Post No. 128 American Legion,Salem,,,,,,,,needs_address_and_coordinates
210702054,Lyle's Inc,Maryville,Madison,igb_licensee_list,6204 E Main,Maryville,62062,,,needs_coordinates
160702494,Lynn M. Cartwright,Lansing,Cook,igb_licensee_list,3249 Airport Drive,Lansing,60438,,,needs_coordinates
230702158,"Lyra & Family, Inc.",Wadsworth,Lake,igb_licensee_list,38985 US Hwy 41,Wadsworth,60083,,,needs_coordinates
170700417,M & V Ventures I Inc.,Galesburg,Knox,igb_licensee_list,421 & 425 E. Main St,Galesburg,61401,,,needs_coordinates
210702899,M&B Lucky 2 L.L.C.,Spring Grove,McHenry,igb_licensee_list,2020 N US Route 12  STE M,Spring Grove,600818364,,,needs_coordinates
210700366,M.B.M. WAYNE INC.,Marion,Williamson,igb_licensee_list,705 N CARBON ST STE D,Marion,62959,,,needs_coordinates
170704267,M.R.H. Corporation,Bunker Hill,Macoupin,igb_licensee_list,702 South Washington,Bunker Hill,62014,,,needs_coordinates
120711170,"M.R.T.P., Inc.",South Chicago Heights,Cook,verified_city_lookup,,,,,,needs_address_and_coordinates
200700121,M1 HOSPITALITY GROUP LLC,Carpentersville,,,,,,,,needs_address_and_coordinates
180700536,"M2 Restaurant Group, Inc.",Lake Villa,,,,,,,,needs_address_and_coordinates
120705429,"MA-BO, Inc.",Kankakee,Kankakee,igb_licensee_list,139 S. Schuyler,Kankakee,60901,,,needs_coordinates
220703488,MAA PRANAM LLC,Champaign County,Champaign,igb_licensee_list,2200A EAST UNIVERSITY AVENUE,Urbana,61802,,,needs_coordinates
120706379,"MAC ENTERPRISES UPTOWNER/CELLAR, INC.",Charleston,Coles,igb_licensee_list,621-623 MONROE STREET,Charleston,61920,,,needs_coordinates
150701424,Mac's Convenience Stores LLC,Staunton,Macoupin,igb_licensee_list,"121 S Hibbard, Box 57",Staunton,62088,,,needs_coordinates
151000691,Mac's Convenience Stores LLC,Champaign,Champaign,igb_licensee_list,4202 W. Springfield,Champaign,61822,,,needs_coordinates
160700791,Mac's Convenience Stores LLC,Bridgeview,Cook,igb_licensee_list,"8700 S. Harlem Ave., Suite B",Bridgeview,60455,,,needs_coordinates
161003107,Mac's Convenience Stores LLC,Shiloh,St. Clair,igb_licensee_list,1242 Thouvenot Ln,Shiloh,62269,,,needs_coordinates
170703394,Mac's Convenience Stores LLC,Aroma Park,Kankakee,igb_licensee_list,"3304 Waldron Road, P.O. Box #58",Aroma Park,60910,,,needs_coordinates
170703415,Mac's Convenience Stores LLC,Havana,Mason,igb_licensee_list,320 Promenade,Havana,62644,,,needs_coordinates
180701311,Mac's Convenience Stores LLC,Crete,Will,igb_licensee_list,"1400 East Steger Road, Suite B",Crete,60417,,,needs_coordinates
190700175,Mac's Convenience Stores LLC,Taylorville,Christian,igb_licensee_list,415 W. Spressor Suite A,Taylorville,62568,,,needs_coordinates
190702429,Mac's Convenience Stores LLC,West City,Franklin,igb_licensee_list,920 W. Main Street,West City,628121538,,,needs_coordinates
201000059,Mac's Convenience Stores LLC,Rochelle,Ogle,igb_licensee_list,1110 N. Dement,Rochelle,61068,,,needs_coordinates
210702254,Mac's Convenience Stores LLC,Carthage,Hancock,igb_licensee_list,701 Buchanan Street,Carthage,62321,,,needs_coordinates
210703648,Mac's Convenience Stores LLC,Oswego,Kendall,igb_licensee_list,1190B US Highway 34,Oswego,60543,,,needs_coordinates
240701132,Mac's Convenience Stores LLC,New Lenox,Will,igb_licensee_list,"471 Nelson Rd., Suite B",New Lenox,60451,,,needs_coordinates
240702553,"Mac's Spirits & More, LLC",Franklin County,Franklin,igb_licensee_list,13944 State Highway 37,Whittington,62897,,,needs_coordinates
120700585,Macktown Lounge Inc.,Winnebago County,Winnebago,igb_licensee_list,1339 Dearborn,South Beloit,61080,,,needs_coordinates
141002666,MACON PETROLEUM INC.,Macon,Macon,igb_licensee_list,399 E ANDREWS,Macon,62544,,,needs_coordinates
160703220,"Mad Dog Cleaning, LLC",Tazewell County,Tazewell,igb_licensee_list,121 W Spring Creek Rd #6,East Peoria,61611,,,needs_coordinates
120711575,Mad Jacks Inc.,Kilbourne,Mason,igb_licensee_list,102 N 1st,Kilbourne,62655,,,needs_coordinates
250700779,MAHADEV 1 LLC,Marengo,McHenry,igb_licensee_list,308 & 310 S State St,Marengo,60152,,,needs_coordinates
120711237,MAHAN'S WILD SIDE LLC,Morgan County,Morgan,igb_licensee_list,Old 36 Rt 123,Alexander,62601,,,needs_coordinates
170703203,MAHEDI LLC,Madison County,Madison,igb_licensee_list,7180 St. James Rd,Edwardsville,62025,,,needs_coordinates
220703151,Maher Sager Lake Bluff LLC,North Chicago,Lake,igb_licensee_list,3250 Bittersweet Ave,Lake Bluff,60044,,,needs_coordinates
210701802,MAIER'S LLC,Crossville,White,igb_licensee_list,101 S State St,Crossville,62827,,,needs_coordinates
120709304,"MAINSTREET BAR & GRILL, INC.",Beckemeyer,Clinton,igb_licensee_list,310 Louis Street,Beckemeyer,62219,,,needs_coordinates
190702966,Makhan Gill's Gas & Food Mart Inc.,Leaf River,Ogle,igb_licensee_list,406 3rd St,Leaf River,61047,,,needs_coordinates
130705805,MALA LLC,Decatur,Macon,igb_licensee_list,115 West 1st Drive,Decatur,62521,,,needs_coordinates
150702070,MALA LLC,Decatur,Macon,igb_licensee_list,135 West 1st Drive,Decatur,62521,,,needs_coordinates
170700158,MALA LLC,Decatur,Macon,igb_licensee_list,550 East Prairie Street,Decatur,62523,,,needs_coordinates
170701428,Mama Deans LLC,Bartonville,Peoria,igb_licensee_list,1101 W Garfield Avenue Suite B,Bartonville,61607,,,needs_coordinates
120701227,"Mandy Enterprises, Inc.",Mokena,Will,igb_licensee_list,9515 W 191ST ST,Mokena,60448,,,needs_coordinates
160700954,"Maness Enterprises, Inc.",Elmwood,Peoria,igb_licensee_list,118 S Magnolia,Elmwood,61529,,,needs_coordinates
230700750,Mangy Dawg Pub Roselle LLC,Roselle,,,,,,,,needs_address_and_coordinates
120902941,MANTENO AMERICAN LEGION POST NO. 755,Manteno,Kankakee,igb_licensee_list,117 NORTH WALNUT P.O. BOX 641,Manteno,60950,,,needs_coordinates
120709565,MANUSH INC.,Dixon,Lee,igb_licensee_list,510 Chicago Avenue,Dixon,61021,,,needs_coordinates
130703191,MAR-KNAP INC.,Seneca,La Salle,igb_licensee_list,176 WEST JACKSON,Seneca,61360,,,needs_coordinates
120710848,"Maria & Vikki, Inc.",Hampshire,Kane,igb_licensee_list,129 E. Oak Knoll,Hampshire,60140,,,needs_coordinates
210703233,"Maria's Mexican Grill, Inc.",Spring Grove,McHenry,igb_licensee_list,2207 N US Highway 12 Suite H,Spring Grove,60081,,,needs_coordinates
190700089,"Maria's Ristorante and Pizzeria, Inc.",Morris,Grundy,igb_licensee_list,1591 N. Division St.,Morris,60450,,,needs_coordinates
190700334,"Marion Campground & RV Park, Inc.",Marion,Williamson,igb_licensee_list,119 N 7th St,Marion,62959,,,needs_coordinates
250701164,Maris Primos Restaurant Inc.,Sugar Grove,,,,,,,,needs_address_and_coordinates
170703500,"MARISCOS EL CHARCO, INC.",Elgin,Kane,igb_licensee_list,302 S. McLean Blvd Ste G,Elgin,60123,,,needs_coordinates
230703356,Mariscos Mi Pueblo Authentic Mexican Cuisine Corp.,Waukegan,,,,,,,,needs_address_and_coordinates
240701296,MARJOHN INVESTMENTS LLC,Sycamore,,,,,,,,needs_address_and_coordinates
120708328,Marlins On Pershing Inc.,Lyons,Cook,igb_licensee_list,7236 W. Pershing,Lyons,60534,,,needs_coordinates
120902157,"Marne Post No.13, The American Legion",Will County,Will,igb_licensee_list,24741w. Renwick,Plainfield,60544,,,needs_coordinates
130703379,"Maroa Pub, Inc.",Maroa,Macon,igb_licensee_list,102 Walnut Street,Maroa,61756,,,needs_coordinates
180701867,"Marrakech Imports, Inc.",Newman,Douglas,igb_licensee_list,2532 E. U.S. Hwy 36,Newman,61942,,,needs_coordinates
130706322,"Marsala's Pizza, Inc.",Darien,Dupage,igb_licensee_list,7360 Route 83,Darien,60561,,,needs_coordinates
130705327,Marseilles Lions Club Building Corporation,Marseilles,La Salle,igb_licensee_list,511 Commercial,Marseilles,61341,,,needs_coordinates
131003829,"Martin & Bayley, Inc.",Eldorado,Saline,igb_licensee_list,1109 Highway 45 North,Eldorado,62930,,,needs_coordinates
131003838,"Martin & Bayley, Inc.",Carbondale,Jackson,igb_licensee_list,1900 South Illinois Avenue,Carbondale,62902,,,needs_coordinates
140702504,"Martin & Bayley, Inc.",Harrisburg,Saline,igb_licensee_list,601 W. Poplar,Harrisburg,62946,,,needs_coordinates
170700887,"Martin & Bayley, Inc.",Harrisburg,Saline,igb_licensee_list,600 Commercial St,Harrisburg,62946,,,needs_coordinates
170700996,"Martin & Bayley, Inc.",Steeleville,Randolph,igb_licensee_list,102 E Broadway,Steeleville,62288,,,needs_coordinates
170701577,"Martin & Bayley, Inc.",Swansea,St. Clair,igb_licensee_list,4590 N Illinois St,Swansea,62221,,,needs_coordinates
190701121,"Martin & Bayley, Inc.",Charleston,Coles,igb_licensee_list,501 Madison Ave,Charleston,61290,,,needs_coordinates
200701142,"Martin & Bayley, Inc.",Godfrey,Madison,igb_licensee_list,5608 Humbert Rd,Godfrey,62035,,,needs_coordinates
